task_id,language,model_name,true_bug_type,true_failure_symptom,predicted_bug_type,diagnosis_match,code_length,fix_success
JavaScript/121,js,deepseek-coder:6.7b,value misuse,incorrect output,no bug,0,1,0
JavaScript/122,js,deepseek-coder:6.7b,missing logic,incorrect output,variable misuse,0,7,1
JavaScript/123,js,deepseek-coder:6.7b,value misuse,incorrect output,value misuse,1,1,0
JavaScript/124,js,deepseek-coder:6.7b,variable misuse,incorrect output,value misuse,0,6,0
JavaScript/125,js,deepseek-coder:6.7b,value misuse,incorrect output,unknown,0,20,1
JavaScript/126,js,deepseek-coder:6.7b,missing logic,incorrect output,syntax error,0,21,1
JavaScript/127,js,deepseek-coder:6.7b,missing logic,incorrect output,unknown,0,16,1
JavaScript/128,js,deepseek-coder:6.7b,excess logic,incorrect output,missing logic,0,10,1
JavaScript/129,js,deepseek-coder:6.7b,value misuse,incorrect output,unknown,0,8,1
JavaScript/130,js,deepseek-coder:6.7b,excess logic,incorrect output,operator misuse,0,4,0
JavaScript/131,js,deepseek-coder:6.7b,excess logic,incorrect output,unknown,0,15,1
JavaScript/132,js,deepseek-coder:6.7b,value misuse,incorrect output,value misuse,1,4,0
JavaScript/133,js,deepseek-coder:6.7b,operator misuse,incorrect output,value misuse,0,8,1
JavaScript/134,js,deepseek-coder:6.7b,function misuse,incorrect output,unknown,0,17,1
JavaScript/135,js,deepseek-coder:6.7b,excess logic,incorrect output,unknown,0,8,1
JavaScript/136,js,deepseek-coder:6.7b,excess logic,incorrect output,excess logic,1,13,1
JavaScript/137,js,deepseek-coder:6.7b,excess logic,incorrect output,excess logic,1,12,1
JavaScript/138,js,deepseek-coder:6.7b,excess logic,incorrect output,value misuse,0,11,1
JavaScript/139,js,deepseek-coder:6.7b,excess logic,incorrect output,operator misuse,0,15,0
JavaScript/140,js,deepseek-coder:6.7b,excess logic,incorrect output,variable misuse,0,1,0
JavaScript/141,js,deepseek-coder:6.7b,missing logic,incorrect output,missing logic,1,1,0
JavaScript/142,js,deepseek-coder:6.7b,missing logic,incorrect output,unknown,0,13,1
JavaScript/143,js,deepseek-coder:6.7b,missing logic,incorrect output,missing logic,1,24,1
JavaScript/144,js,deepseek-coder:6.7b,excess logic,incorrect output,variable misuse,0,1,0
JavaScript/145,js,deepseek-coder:6.7b,excess logic,incorrect output,value misuse,0,5,0
JavaScript/146,js,deepseek-coder:6.7b,excess logic,incorrect output,operator misuse,0,12,1
JavaScript/147,js,deepseek-coder:6.7b,missing logic,incorrect output,operator misuse,0,17,1
JavaScript/148,js,deepseek-coder:6.7b,value misuse,incorrect output,variable misuse,0,1,0
JavaScript/149,js,deepseek-coder:6.7b,missing logic,incorrect output,operator misuse and variable misuse,0,1,0
JavaScript/150,js,deepseek-coder:6.7b,excess logic,incorrect output,operator misuse,0,11,1
JavaScript/151,js,deepseek-coder:6.7b,missing logic,incorrect output,value misuse,0,9,1
JavaScript/152,js,deepseek-coder:6.7b,excess logic,incorrect output,missing logic,0,1,0
JavaScript/153,js,deepseek-coder:6.7b,missing logic,incorrect output,unknown,0,22,1
JavaScript/154,js,deepseek-coder:6.7b,value misuse,incorrect output,operator misuse,0,1,0
JavaScript/155,js,deepseek-coder:6.7b,missing logic,incorrect output,value misuse,0,17,1
JavaScript/156,js,deepseek-coder:6.7b,missing logic,infinite loop,missing logic,1,1,0
JavaScript/157,js,deepseek-coder:6.7b,missing logic,incorrect output,value misuse,0,3,1
JavaScript/158,js,deepseek-coder:6.7b,missing logic,incorrect output,operator misuse,0,1,0
JavaScript/159,js,deepseek-coder:6.7b,excess logic,incorrect output,unknown,0,6,1
JavaScript/160,js,deepseek-coder:6.7b,excess logic,incorrect output,unknown,0,52,1
JavaScript/161,js,deepseek-coder:6.7b,missing logic,incorrect output,unknown,0,18,1
JavaScript/162,js,deepseek-coder:6.7b,function misuse,incorrect output,variable misuse,0,7,0
JavaScript/163,js,deepseek-coder:6.7b,value misuse,incorrect output,unknown,0,12,1
Python/0,python,llama3.1:8b,missing logic,incorrect output,excess logic,0,21,1
Python/1,python,llama3.1:8b,operator misuse,incorrect output,value misuse,0,28,1
Python/2,python,llama3.1:8b,excess logic,incorrect output,operator misuse,0,11,1
Python/3,python,llama3.1:8b,operator misuse,incorrect output,missing logic,0,21,1
Python/4,python,llama3.1:8b,variable misuse,incorrect output,operator misuse,0,14,1
Python/5,python,llama3.1:8b,missing logic,incorrect output,excess logic,0,24,1
Python/6,python,llama3.1:8b,variable misuse,incorrect output,operator misuse,0,26,1
Python/7,python,llama3.1:8b,variable misuse,incorrect output,operator misuse,0,8,1
Python/8,python,llama3.1:8b,value misuse,incorrect output,variable misuse,0,18,1
Python/9,python,llama3.1:8b,variable misuse,incorrect output,value misuse,0,17,0
Python/10,python,llama3.1:8b,missing logic,stackoverflow,variable misuse,0,27,0
Python/11,python,llama3.1:8b,value misuse,incorrect output,value misuse,1,10,1
Python/12,python,llama3.1:8b,operator misuse,incorrect output,excess logic,0,20,1
Python/13,python,llama3.1:8b,variable misuse,incorrect output,value misuse,0,10,1
Python/14,python,llama3.1:8b,excess logic,incorrect output,missing logic,0,13,1
Python/15,python,llama3.1:8b,value misuse,incorrect output,missing logic,0,9,1
Python/16,python,llama3.1:8b,missing logic,incorrect output,operator misuse,0,10,1
Python/17,python,llama3.1:8b,value misuse,incorrect output,variable misuse,0,19,0
Python/18,python,llama3.1:8b,value misuse,incorrect output,excess logic,0,17,1
Python/19,python,llama3.1:8b,missing logic,incorrect output,missing logic,1,33,0
Python/20,python,llama3.1:8b,operator misuse,incorrect output,value misuse,0,24,0
Python/21,python,llama3.1:8b,operator misuse,incorrect output,operator misuse,1,12,1
Python/22,python,llama3.1:8b,variable misuse,incorrect output,missing logic,0,21,1
Python/23,python,llama3.1:8b,value misuse,incorrect output,operator misuse,0,8,1
Python/24,python,llama3.1:8b,operator misuse,incorrect output,operator misuse,1,9,0
Python/25,python,llama3.1:8b,value misuse,incorrect output,value misuse,1,26,1
Python/26,python,llama3.1:8b,operator misuse,incorrect output,value misuse,0,10,0
Python/27,python,llama3.1:8b,function misuse,incorrect output,missing logic,0,6,1
Python/28,python,llama3.1:8b,excess logic,incorrect output,function misuse,0,8,1
Python/29,python,llama3.1:8b,function misuse,incorrect output,operator misuse,0,8,1
Python/30,python,llama3.1:8b,operator misuse,incorrect output,missing logic,0,8,1
Python/31,python,llama3.1:8b,value misuse,incorrect output,excess logic,0,24,1
Python/32,python,llama3.1:8b,variable misuse,incorrect output,excess logic,0,37,0
Python/33,python,llama3.1:8b,missing logic,incorrect output,missing logic,1,20,0
Python/34,python,llama3.1:8b,missing logic,incorrect output,missing logic,1,6,1
Python/35,python,llama3.1:8b,operator misuse,incorrect output,value misuse,0,8,1
Python/36,python,llama3.1:8b,operator misuse,incorrect output,excess logic,0,11,1
Python/37,python,llama3.1:8b,variable misuse,incorrect output,missing logic,0,17,1
Python/38,python,llama3.1:8b,missing logic,incorrect output,missing logic,1,26,0
Python/39,python,llama3.1:8b,value misuse,incorrect output,variable misuse**,0,33,0
Python/40,python,llama3.1:8b,value misuse,incorrect output,excess logic,0,24,0
Python/41,python,llama3.1:8b,value misuse,incorrect output,missing logic,0,14,0
Python/42,python,llama3.1:8b,value misuse,incorrect output,operator misuse,0,8,1
Python/43,python,llama3.1:8b,value misuse,incorrect output,excess logic,0,24,1
Python/44,python,llama3.1:8b,operator misuse,infinite loop,value misuse,0,18,1
Python/45,python,llama3.1:8b,value misuse,incorrect output,operator misuse,0,6,1
Python/46,python,llama3.1:8b,value misuse,incorrect output,value misuse,1,25,1
Python/47,python,llama3.1:8b,value misuse,incorrect output,operator misuse,0,12,0
Python/48,python,llama3.1:8b,value misuse,incorrect output,operator misuse**,0,16,1
Python/49,python,llama3.1:8b,value misuse,incorrect output,operator misuse,0,17,1
Python/50,python,llama3.1:8b,variable misuse,incorrect output,operator misuse,0,5,1
Python/51,python,llama3.1:8b,excess logic,incorrect output,excess logic,1,17,1
Python/52,python,llama3.1:8b,operator misuse,incorrect output,excess logic,0,11,1
Python/53,python,llama3.1:8b,excess logic,incorrect output,operator misuse,0,8,1
Python/54,python,llama3.1:8b,missing logic,incorrect output,missing logic,1,22,1
Python/55,python,llama3.1:8b,excess logic,incorrect output,excess logic,1,15,1
Python/56,python,llama3.1:8b,operator misuse,incorrect output,variable misuse,0,23,1
Python/57,python,llama3.1:8b,operator misuse,incorrect output,excess logic,0,11,1
Python/58,python,llama3.1:8b,missing logic,incorrect output,excess logic,0,13,1
Python/59,python,llama3.1:8b,variable misuse,incorrect output,excess logic,0,21,1
Python/60,python,llama3.1:8b,value misuse,incorrect output,operator misuse**,0,14,1
Python/61,python,llama3.1:8b,operator misuse,incorrect output,excess logic,0,23,1
Python/62,python,llama3.1:8b,value misuse,incorrect output,value misuse,1,11,0
Python/63,python,llama3.1:8b,value misuse,incorrect output,value misuse,1,23,1
Python/64,python,llama3.1:8b,missing logic,incorrect output,variable misuse,0,15,0
Python/65,python,llama3.1:8b,variable misuse,incorrect output,value misuse,0,14,1
Python/66,python,llama3.1:8b,function misuse,incorrect output,missing logic,0,15,1
Python/67,python,llama3.1:8b,value misuse,incorrect output,missing logic,0,42,0
Python/68,python,llama3.1:8b,variable misuse,incorrect output,value misuse,0,42,0
Python/69,python,llama3.1:8b,value misuse,incorrect output,variable misuse,0,22,0
Python/70,python,llama3.1:8b,operator misuse,incorrect output,variable misuse,0,22,1
Python/71,python,llama3.1:8b,missing logic,incorrect output,operator misuse,0,23,1
Python/72,python,llama3.1:8b,operator misuse,incorrect output,excess logic,0,31,1
Python/73,python,llama3.1:8b,variable misuse,incorrect output,excess logic,0,25,0
Python/74,python,llama3.1:8b,variable misuse,incorrect output,missing logic,0,24,1
Python/75,python,llama3.1:8b,value misuse,incorrect output,excess logic,0,25,0
Python/76,python,llama3.1:8b,variable misuse,infinite loop,excess logic,0,17,1
Python/77,python,llama3.1:8b,missing logic,incorrect output,operator misuse,0,18,1
Python/78,python,llama3.1:8b,value misuse,incorrect output,value misuse,1,25,1
Python/79,python,llama3.1:8b,missing logic,incorrect output,value misuse,0,14,0
Python/80,python,llama3.1:8b,operator misuse,incorrect output,variable misuse,0,21,1
Python/81,python,llama3.1:8b,excess logic,incorrect output,value misuse,0,55,0
Python/82,python,llama3.1:8b,value misuse,incorrect output,missing logic,0,16,1
Python/83,python,llama3.1:8b,excess logic,incorrect output,value misuse,0,7,0
Python/84,python,llama3.1:8b,operator misuse,incorrect output,excess logic,0,15,0
Python/85,python,llama3.1:8b,value misuse,incorrect output,value misuse,1,8,1
Python/86,python,llama3.1:8b,missing logic,incorrect output,function misuse,0,36,0
Python/87,python,llama3.1:8b,variable misuse,incorrect output,value misuse,0,24,0
Python/88,python,llama3.1:8b,operator misuse,incorrect output,value misuse,0,28,0
Python/89,python,llama3.1:8b,value misuse,incorrect output,operator misuse,0,20,1
Python/90,python,llama3.1:8b,value misuse,incorrect output,excess logic,0,16,1
Python/91,python,llama3.1:8b,value misuse,incorrect output,variable misuse,0,18,1
Python/92,python,llama3.1:8b,missing logic,incorrect output,value misuse,0,23,1
Python/93,python,llama3.1:8b,missing logic,incorrect output,excess logic,0,18,1
Python/94,python,llama3.1:8b,operator misuse,incorrect output,value misuse,0,26,1
Python/95,python,llama3.1:8b,operator misuse,incorrect output,missing logic,0,30,1
Python/96,python,llama3.1:8b,variable misuse,incorrect output,value misuse,0,25,1
Python/97,python,llama3.1:8b,excess logic,incorrect output,excess logic,1,11,1
Python/98,python,llama3.1:8b,value misuse,incorrect output,value misuse,1,14,1
Python/99,python,llama3.1:8b,function misuse,incorrect output,value misuse,0,33,0
Python/100,python,llama3.1:8b,excess logic,incorrect output,operator misuse,0,22,1
Python/101,python,llama3.1:8b,value misuse,incorrect output,variable misuse,0,20,0
Python/102,python,llama3.1:8b,variable misuse,incorrect output,excess logic,0,16,0
Python/103,python,llama3.1:8b,value misuse,incorrect output,value misuse,1,18,1
Python/104,python,llama3.1:8b,excess logic,incorrect output,variable misuse,0,17,1
Python/105,python,llama3.1:8b,missing logic,incorrect output,missing logic,1,40,0
Python/106,python,llama3.1:8b,variable misuse,incorrect output,variable misuse,1,22,1
Python/107,python,llama3.1:8b,value misuse,incorrect output,value misuse,1,35,1
Python/108,python,llama3.1:8b,excess logic,incorrect output,variable misuse,0,17,1
Python/109,python,llama3.1:8b,variable misuse,incorrect output,value misuse,0,39,0
Python/110,python,llama3.1:8b,variable misuse,incorrect output,variable misuse,1,25,1
Python/111,python,llama3.1:8b,value misuse,incorrect output,value misuse,1,31,1
Python/112,python,llama3.1:8b,operator misuse,incorrect output,variable misuse,0,15,1
Python/113,python,llama3.1:8b,excess logic,incorrect output,variable misuse,0,18,1
Python/114,python,llama3.1:8b,function misuse,incorrect output,value misuse,0,16,0
Python/115,python,llama3.1:8b,function misuse,incorrect output,value misuse,0,2,0
Python/116,python,llama3.1:8b,variable misuse,incorrect output,value misuse,0,12,1
Python/117,python,llama3.1:8b,operator misuse,incorrect output,value misuse,0,26,1
Python/118,python,llama3.1:8b,excess logic,incorrect output,variable misuse,0,25,1
Python/119,python,llama3.1:8b,value misuse,incorrect output,value misuse,1,30,1
Python/120,python,llama3.1:8b,excess logic,incorrect output,excess logic,1,32,1
Python/121,python,llama3.1:8b,value misuse,incorrect output,missing logic,0,10,1
Python/122,python,llama3.1:8b,missing logic,incorrect output,missing logic,1,15,1
Python/123,python,llama3.1:8b,value misuse,incorrect output,value misuse,1,29,0
Python/124,python,llama3.1:8b,variable misuse,incorrect output,value misuse,0,40,0
Python/125,python,llama3.1:8b,value misuse,incorrect output,missing logic,0,21,1
Python/126,python,llama3.1:8b,missing logic,incorrect output,variable misuse,0,24,0
Python/127,python,llama3.1:8b,missing logic,incorrect output,operator misuse,0,30,1
Python/128,python,llama3.1:8b,excess logic,incorrect output,value misuse,0,19,0
Python/129,python,llama3.1:8b,value misuse,incorrect output,value misuse,1,58,0
Python/130,python,llama3.1:8b,excess logic,incorrect output,value misuse,0,27,0
Python/131,python,llama3.1:8b,excess logic,incorrect output,operator misuse,0,19,1
Python/132,python,llama3.1:8b,value misuse,incorrect output,variable misuse,0,30,0
Python/133,python,llama3.1:8b,operator misuse,incorrect output,value misuse,0,19,1
Python/134,python,llama3.1:8b,function misuse,incorrect output,missing logic,0,18,1
Python/135,python,llama3.1:8b,excess logic,incorrect output,variable misuse,0,15,1
Python/136,python,llama3.1:8b,excess logic,incorrect output,excess logic,1,23,0
Python/137,python,llama3.1:8b,excess logic,incorrect output,variable misuse,0,17,0
Python/138,python,llama3.1:8b,excess logic,incorrect output,excess logic,1,10,0
Python/139,python,llama3.1:8b,excess logic,incorrect output,variable misuse,0,18,1
Python/140,python,llama3.1:8b,excess logic,incorrect output,excess logic,1,27,0
Python/141,python,llama3.1:8b,missing logic,incorrect output,missing logic,1,35,1
Python/142,python,llama3.1:8b,missing logic,incorrect output,value misuse,0,21,1
Python/143,python,llama3.1:8b,missing logic,incorrect output,excess logic,0,35,1
Python/144,python,llama3.1:8b,excess logic,incorrect output,variable misuse,0,24,1
Python/145,python,llama3.1:8b,excess logic,incorrect output,value misuse,0,18,1
Python/146,python,llama3.1:8b,excess logic,incorrect output,value misuse,0,19,1
Python/147,python,llama3.1:8b,missing logic,incorrect output,excess logic,0,22,1
Python/148,python,llama3.1:8b,value misuse,incorrect output,variable misuse,0,31,1
Python/149,python,llama3.1:8b,missing logic,incorrect output,missing logic,1,22,1
Python/150,python,llama3.1:8b,excess logic,incorrect output,excess logic,1,15,1
Python/151,python,llama3.1:8b,missing logic,incorrect output,value misuse,0,18,0
Python/152,python,llama3.1:8b,excess logic,incorrect output,operator misuse,0,16,1
Python/153,python,llama3.1:8b,missing logic,incorrect output,missing logic**,1,24,1
Python/154,python,llama3.1:8b,value misuse,incorrect output,value misuse,1,15,0
Python/155,python,llama3.1:8b,missing logic,incorrect output,excess logic,0,15,1
Python/156,python,llama3.1:8b,missing logic,infinite loop,value misuse,0,23,0
Python/157,python,llama3.1:8b,missing logic,incorrect output,operator misuse,0,12,0
Python/158,python,llama3.1:8b,missing logic,incorrect output,missing logic,1,22,1
Python/159,python,llama3.1:8b,excess logic,incorrect output,operator misuse,0,34,1
Python/160,python,llama3.1:8b,excess logic,incorrect output,variable misuse,0,29,0
Python/161,python,llama3.1:8b,missing logic,incorrect output,value misuse,0,20,1
Python/162,python,llama3.1:8b,function misuse,incorrect output,value misuse,0,2,0
Python/163,python,llama3.1:8b,value misuse,incorrect output,excess logic,0,14,0
CPP/0,cpp,llama3.1:8b,missing logic,incorrect output,excess logic,0,15,1
CPP/1,cpp,llama3.1:8b,operator misuse,incorrect output,value misuse,0,28,1
CPP/2,cpp,llama3.1:8b,excess logic,incorrect output,operator misuse,0,7,1
CPP/3,cpp,llama3.1:8b,operator misuse,incorrect output,missing logic,0,13,1
CPP/4,cpp,llama3.1:8b,variable misuse,incorrect output,value misuse,0,18,1
CPP/5,cpp,llama3.1:8b,missing logic,incorrect output,excess logic,0,13,0
CPP/6,cpp,llama3.1:8b,variable misuse,incorrect output,variable misuse,1,22,0
CPP/7,cpp,llama3.1:8b,variable misuse,incorrect output,value misuse,0,15,1
CPP/8,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,13,0
CPP/9,cpp,llama3.1:8b,variable misuse,incorrect output,missing logic,0,18,0
CPP/10,cpp,llama3.1:8b,missing logic,stackoverflow,excess logic,0,28,0
CPP/11,cpp,llama3.1:8b,value misuse,incorrect output,missing logic,0,22,0
CPP/12,cpp,llama3.1:8b,operator misuse,incorrect output,variable misuse,0,18,1
CPP/13,cpp,llama3.1:8b,variable misuse,incorrect output,variable misuse,1,16,1
CPP/14,cpp,llama3.1:8b,excess logic,incorrect output,value misuse,0,14,1
CPP/15,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,9,1
CPP/16,cpp,llama3.1:8b,missing logic,incorrect output,value misuse,0,17,1
CPP/17,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,23,1
CPP/18,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,13,1
CPP/19,cpp,llama3.1:8b,missing logic,incorrect output,value misuse,0,66,0
CPP/20,cpp,llama3.1:8b,operator misuse,incorrect output,excess logic,0,24,0
CPP/21,cpp,llama3.1:8b,operator misuse,incorrect output,operator misuse,1,25,0
CPP/22,cpp,llama3.1:8b,variable misuse,incorrect output,value misuse,0,17,0
CPP/23,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,8,1
CPP/24,cpp,llama3.1:8b,operator misuse,incorrect output,value misuse,0,6,0
CPP/25,cpp,llama3.1:8b,value misuse,incorrect output,operator misuse,0,15,1
CPP/26,cpp,llama3.1:8b,operator misuse,incorrect output,excess logic,0,16,0
CPP/27,cpp,llama3.1:8b,function misuse,incorrect output,value misuse**,0,16,0
CPP/28,cpp,llama3.1:8b,excess logic,incorrect output,variable misuse,0,13,1
CPP/29,cpp,llama3.1:8b,function misuse,incorrect output,operator misuse,0,13,1
CPP/30,cpp,llama3.1:8b,operator misuse,incorrect output,missing logic,0,12,0
CPP/31,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,8,1
CPP/32,cpp,llama3.1:8b,variable misuse,incorrect output,value misuse,0,44,0
CPP/33,cpp,llama3.1:8b,missing logic,incorrect output,value misuse,0,27,1
CPP/34,cpp,llama3.1:8b,missing logic,incorrect output,missing logic,1,16,0
CPP/35,cpp,llama3.1:8b,operator misuse,incorrect output,value misuse,0,10,1
CPP/36,cpp,llama3.1:8b,operator misuse,incorrect output,missing logic,0,16,1
CPP/37,cpp,llama3.1:8b,variable misuse,incorrect output,missing logic,0,18,1
CPP/38,cpp,llama3.1:8b,missing logic,incorrect output,missing logic,1,35,0
CPP/39,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,19,1
CPP/40,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,11,1
CPP/41,cpp,llama3.1:8b,value misuse,incorrect output,missing logic,0,21,0
CPP/42,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,11,0
CPP/43,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,9,1
CPP/44,cpp,llama3.1:8b,operator misuse,infinite loop,value misuse,0,12,0
CPP/45,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,10,1
CPP/46,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,14,1
CPP/47,cpp,llama3.1:8b,value misuse,incorrect output,operator misuse,0,12,1
CPP/48,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,9,1
CPP/49,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,9,1
CPP/50,cpp,llama3.1:8b,variable misuse,incorrect output,operator misuse**,0,27,0
CPP/51,cpp,llama3.1:8b,excess logic,incorrect output,value misuse,0,15,0
CPP/52,cpp,llama3.1:8b,operator misuse,incorrect output,value misuse,0,9,1
CPP/53,cpp,llama3.1:8b,excess logic,incorrect output,operator misuse,0,6,1
CPP/54,cpp,llama3.1:8b,missing logic,incorrect output,value misuse,0,15,0
CPP/55,cpp,llama3.1:8b,excess logic,incorrect output,variable misuse,0,16,1
CPP/56,cpp,llama3.1:8b,operator misuse,incorrect output,variable misuse,0,14,1
CPP/57,cpp,llama3.1:8b,operator misuse,incorrect output,variable misuse,0,8,0
CPP/58,cpp,llama3.1:8b,missing logic,incorrect output,excess logic,0,19,0
CPP/59,cpp,llama3.1:8b,variable misuse,incorrect output,value misuse,0,8,0
CPP/60,cpp,llama3.1:8b,value misuse,incorrect output,operator misuse,0,5,1
CPP/61,cpp,llama3.1:8b,operator misuse,incorrect output,value misuse,0,13,1
CPP/62,cpp,llama3.1:8b,value misuse,incorrect output,operator misuse,0,15,0
CPP/63,cpp,llama3.1:8b,value misuse,incorrect output,variable misuse**,0,26,0
CPP/64,cpp,llama3.1:8b,missing logic,incorrect output,value misuse,0,15,0
CPP/65,cpp,llama3.1:8b,variable misuse,incorrect output,value misuse,0,15,0
CPP/66,cpp,llama3.1:8b,function misuse,incorrect output,value misuse,0,13,1
CPP/67,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,20,1
CPP/68,cpp,llama3.1:8b,variable misuse,incorrect output,value misuse,0,22,0
CPP/69,cpp,llama3.1:8b,value misuse,incorrect output,variable misuse,0,22,0
CPP/70,cpp,llama3.1:8b,operator misuse,incorrect output,missing logic,0,24,0
CPP/71,cpp,llama3.1:8b,missing logic,incorrect output,value misuse,0,11,1
CPP/72,cpp,llama3.1:8b,operator misuse,incorrect output,variable misuse,0,16,1
CPP/73,cpp,llama3.1:8b,variable misuse,incorrect output,value misuse,0,14,0
CPP/74,cpp,llama3.1:8b,variable misuse,incorrect output,missing logic,0,21,1
CPP/75,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,16,0
CPP/76,cpp,llama3.1:8b,variable misuse,infinite loop,excess logic**,0,8,0
CPP/77,cpp,llama3.1:8b,missing logic,incorrect output,operator misuse,0,7,0
CPP/78,cpp,llama3.1:8b,value misuse,incorrect output,variable misuse,0,13,1
CPP/79,cpp,llama3.1:8b,missing logic,incorrect output,value misuse,0,14,1
CPP/80,cpp,llama3.1:8b,operator misuse,incorrect output,excess logic,0,12,1
CPP/81,cpp,llama3.1:8b,excess logic,incorrect output,excess logic,1,25,0
CPP/82,cpp,llama3.1:8b,value misuse,incorrect output,variable misuse,0,12,0
CPP/83,cpp,llama3.1:8b,excess logic,incorrect output,value misuse,0,11,0
CPP/84,cpp,llama3.1:8b,operator misuse,incorrect output,variable misuse,0,10,0
CPP/85,cpp,llama3.1:8b,value misuse,incorrect output,** value misuse,1,10,0
CPP/86,cpp,llama3.1:8b,missing logic,incorrect output,variable misuse,0,19,0
CPP/87,cpp,llama3.1:8b,variable misuse,incorrect output,missing logic,0,23,0
CPP/88,cpp,llama3.1:8b,operator misuse,incorrect output,variable misuse,0,19,0
CPP/89,cpp,llama3.1:8b,value misuse,incorrect output,operator misuse,0,18,1
CPP/90,cpp,llama3.1:8b,value misuse,incorrect output,missing logic,0,18,1
CPP/91,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,17,0
CPP/92,cpp,llama3.1:8b,missing logic,incorrect output,value misuse,0,13,1
CPP/93,cpp,llama3.1:8b,missing logic,incorrect output,value misuse,0,34,0
CPP/94,cpp,llama3.1:8b,operator misuse,incorrect output,missing logic,0,35,0
CPP/95,cpp,llama3.1:8b,operator misuse,incorrect output,missing logic,0,33,0
CPP/96,cpp,llama3.1:8b,variable misuse,incorrect output,missing logic,0,28,1
CPP/97,cpp,llama3.1:8b,excess logic,incorrect output,excess logic,1,5,0
CPP/98,cpp,llama3.1:8b,value misuse,incorrect output,operator misuse,0,15,0
CPP/99,cpp,llama3.1:8b,function misuse,incorrect output,missing logic,0,11,0
CPP/100,cpp,llama3.1:8b,excess logic,incorrect output,value misuse,0,13,0
CPP/101,cpp,llama3.1:8b,value misuse,incorrect output,variable misuse,0,26,1
CPP/102,cpp,llama3.1:8b,variable misuse,incorrect output,excess logic,0,9,0
CPP/103,cpp,llama3.1:8b,value misuse,incorrect output,missing logic,0,19,1
CPP/104,cpp,llama3.1:8b,excess logic,incorrect output,value misuse,0,20,1
CPP/105,cpp,llama3.1:8b,missing logic,incorrect output,value misuse,0,26,1
CPP/106,cpp,llama3.1:8b,variable misuse,incorrect output,missing logic,0,23,1
CPP/107,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,15,1
CPP/108,cpp,llama3.1:8b,excess logic,incorrect output,value misuse,0,23,0
CPP/109,cpp,llama3.1:8b,variable misuse,incorrect output,excess logic,0,10,0
CPP/110,cpp,llama3.1:8b,variable misuse,incorrect output,missing logic,0,22,0
CPP/111,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,31,0
CPP/112,cpp,llama3.1:8b,operator misuse,incorrect output,value misuse,0,15,0
CPP/113,cpp,llama3.1:8b,excess logic,incorrect output,value misuse,0,21,0
CPP/114,cpp,llama3.1:8b,function misuse,incorrect output,value misuse,0,19,0
CPP/115,cpp,llama3.1:8b,function misuse,incorrect output,value misuse,0,17,1
CPP/116,cpp,llama3.1:8b,variable misuse,incorrect output,excess logic,0,26,0
CPP/117,cpp,llama3.1:8b,operator misuse,incorrect output,variable misuse,0,35,1
CPP/118,cpp,llama3.1:8b,excess logic,incorrect output,value misuse,0,18,0
CPP/119,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,26,1
CPP/120,cpp,llama3.1:8b,excess logic,incorrect output,value misuse,0,11,1
CPP/121,cpp,llama3.1:8b,value misuse,incorrect output,operator misuse,0,11,0
CPP/122,cpp,llama3.1:8b,missing logic,incorrect output,missing logic,1,14,1
CPP/123,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,14,1
CPP/124,cpp,llama3.1:8b,variable misuse,incorrect output,value misuse,0,36,0
CPP/125,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,40,0
CPP/126,cpp,llama3.1:8b,missing logic,incorrect output,missing logic,1,18,0
CPP/127,cpp,llama3.1:8b,missing logic,incorrect output,value misuse,0,16,1
CPP/128,cpp,llama3.1:8b,excess logic,incorrect output,value misuse,0,20,0
CPP/129,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,35,0
CPP/130,cpp,llama3.1:8b,excess logic,incorrect output,value misuse,0,13,0
CPP/131,cpp,llama3.1:8b,excess logic,incorrect output,operator misuse,0,18,0
CPP/132,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,15,0
CPP/133,cpp,llama3.1:8b,operator misuse,incorrect output,operator misuse,1,12,1
CPP/134,cpp,llama3.1:8b,function misuse,incorrect output,operator misuse,0,11,0
CPP/135,cpp,llama3.1:8b,excess logic,incorrect output,value misuse,0,13,1
